; Number of ROIs: 2
; File Dimension: 507 x 624
;
; ROI name: water
; ROI rgb value: {72, 72, 255}
; ROI npts: 4335
;
; ROI name: land
; ROI rgb value: {255, 206, 116}
; ROI npts: 3300
;
; File X, File Y, Map X, Map Y, Lat, Lon, B1, B2, B3, B4
 6391,  7184,  763870.0000,  2628160.0000,  23.74286779,  119.58859157,  525,  518,  177,  101
 6392,  7184,  763880.0000,  2628160.0000,  23.74286614,  119.58868960,  528,  518,  186,  106
 6393,  7184,  763890.0000,  2628160.0000,  23.74286450,  119.58878762,  535,  512,  172,  108
 6394,  7184,  763900.0000,  2628160.0000,  23.74286286,  119.58888564,  510,  506,  173,  105
 6395,  7184,  763910.0000,  2628160.0000,  23.74286122,  119.58898367,  529,  519,  177,  102
 6396,  7184,  763920.0000,  2628160.0000,  23.74285957,  119.58908169,  537,  546,  165,  105
 6397,  7184,  763930.0000,  2628160.0000,  23.74285793,  119.58917971,  574,  572,  161,  105
 6398,  7184,  763940.0000,  2628160.0000,  23.74285629,  119.58927773,  586,  594,  155,   99
 6399,  7184,  763950.0000,  2628160.0000,  23.74285464,  119.58937576,  568,  586,  166,   99
 6400,  7184,  763960.0000,  2628160.0000,  23.74285300,  119.58947378,  556,  572,  163,  105
 6401,  7184,  763970.0000,  2628160.0000,  23.74285136,  119.58957180,  597,  597,  162,  103
 6402,  7184,  763980.0000,  2628160.0000,  23.74284972,  119.58966983,  614,  604,  162,   93
 6403,  7184,  763990.0000,  2628160.0000,  23.74284807,  119.58976785,  578,  583,  169,  103
 6404,  7184,  764000.0000,  2628160.0000,  23.74284643,  119.58986587,  585,  588,  165,  113
 6405,  7184,  764010.0000,  2628160.0000,  23.74284479,  119.58996390,  584,  589,  156,  108
 6406,  7184,  764020.0000,  2628160.0000,  23.74284314,  119.59006192,  584,  613,  168,   92
 6407,  7184,  764030.0000,  2628160.0000,  23.74284150,  119.59015994,  567,  573,  178,   97
 6408,  7184,  764040.0000,  2628160.0000,  23.74283986,  119.59025796,  558,  586,  172,   97
 6409,  7184,  764050.0000,  2628160.0000,  23.74283821,  119.59035599,  576,  589,  169,   95
 6410,  7184,  764060.0000,  2628160.0000,  23.74283657,  119.59045401,  556,  588,  177,   99
 6411,  7184,  764070.0000,  2628160.0000,  23.74283492,  119.59055203,  571,  597,  167,   95
 6412,  7184,  764080.0000,  2628160.0000,  23.74283328,  119.59065006,  548,  596,  158,  109
 6413,  7184,  764090.0000,  2628160.0000,  23.74283164,  119.59074808,  525,  583,  160,   95
 6414,  7184,  764100.0000,  2628160.0000,  23.74282999,  119.59084610,  556,  575,  167,  104
 6415,  7184,  764110.0000,  2628160.0000,  23.74282835,  119.59094413,  545,  584,  162,   95
 6416,  7184,  764120.0000,  2628160.0000,  23.74282670,  119.59104215,  519,  549,  160,   99
 6417,  7184,  764130.0000,  2628160.0000,  23.74282506,  119.59114017,  489,  518,  169,   96
 6418,  7184,  764140.0000,  2628160.0000,  23.74282342,  119.59123819,  481,  514,  162,  109
 6419,  7184,  764150.0000,  2628160.0000,  23.74282177,  119.59133622,  490,  523,  156,  111
 6420,  7184,  764160.0000,  2628160.0000,  23.74282013,  119.59143424,  474,  515,  159,  109
 6421,  7184,  764170.0000,  2628160.0000,  23.74281848,  119.59153226,  501,  546,  150,  102
 6422,  7184,  764180.0000,  2628160.0000,  23.74281684,  119.59163029,  548,  602,  157,   96
 6423,  7184,  764190.0000,  2628160.0000,  23.74281519,  119.59172831,  553,  634,  165,  101
 6424,  7184,  764200.0000,  2628160.0000,  23.74281355,  119.59182633,  547,  614,  160,  103
 6425,  7184,  764210.0000,  2628160.0000,  23.74281190,  119.59192435,  554,  638,  177,   92
 6426,  7184,  764220.0000,  2628160.0000,  23.74281026,  119.59202238,  581,  637,  172,   96
 6427,  7184,  764230.0000,  2628160.0000,  23.74280862,  119.59212040,  571,  641,  155,   94
 6428,  7184,  764240.0000,  2628160.0000,  23.74280697,  119.59221842,  567,  659,  160,  100
 6429,  7184,  764250.0000,  2628160.0000,  23.74280533,  119.59231645,  562,  648,  164,   93
 6430,  7184,  764260.0000,  2628160.0000,  23.74280368,  119.59241447,  579,  633,  163,   96
 6431,  7184,  764270.0000,  2628160.0000,  23.74280204,  119.59251249,  592,  649,  155,   92
 6432,  7184,  764280.0000,  2628160.0000,  23.74280039,  119.59261051,  598,  655,  158,   95
 6433,  7184,  764290.0000,  2628160.0000,  23.74279875,  119.59270854,  554,  605,  155,   88
 6434,  7184,  764300.0000,  2628160.0000,  23.74279710,  119.59280656,  520,  580,  156,   90
 6435,  7184,  764310.0000,  2628160.0000,  23.74279546,  119.59290458,  537,  565,  159,   93
 6436,  7184,  764320.0000,  2628160.0000,  23.74279381,  119.59300260,  537,  540,  159,   86
 6437,  7184,  764330.0000,  2628160.0000,  23.74279216,  119.59310063,  522,  542,  145,   77
 6438,  7184,  764340.0000,  2628160.0000,  23.74279052,  119.59319865,  504,  543,  143,   85
 6439,  7184,  764350.0000,  2628160.0000,  23.74278887,  119.59329667,  474,  470,  147,   95
 6440,  7184,  764360.0000,  2628160.0000,  23.74278723,  119.59339470,  391,  348,  122,   76
 6441,  7184,  764370.0000,  2628160.0000,  23.74278558,  119.59349272,  365,  318,  121,   84
 6442,  7184,  764380.0000,  2628160.0000,  23.74278394,  119.59359074,  397,  345,  138,   74
 6443,  7184,  764390.0000,  2628160.0000,  23.74278229,  119.59368876,  411,  342,  125,   94
 6444,  7184,  764400.0000,  2628160.0000,  23.74278065,  119.59378679,  404,  352,  129,   87
 6445,  7184,  764410.0000,  2628160.0000,  23.74277900,  119.59388481,  403,  327,  130,   80
 6446,  7184,  764420.0000,  2628160.0000,  23.74277735,  119.59398283,  417,  334,  137,   76
 6447,  7184,  764430.0000,  2628160.0000,  23.74277571,  119.59408085,  408,  342,  137,   72
 6448,  7184,  764440.0000,  2628160.0000,  23.74277406,  119.59417888,  390,  343,  127,   66
 6449,  7184,  764450.0000,  2628160.0000,  23.74277242,  119.59427690,  411,  343,  117,   74
 6450,  7184,  764460.0000,  2628160.0000,  23.74277077,  119.59437492,  408,  347,  119,   83
 6451,  7184,  764470.0000,  2628160.0000,  23.74276912,  119.59447294,  377,  340,  138,   75
 6452,  7184,  764480.0000,  2628160.0000,  23.74276748,  119.59457097,  385,  350,  137,   73
 6453,  7184,  764490.0000,  2628160.0000,  23.74276583,  119.59466899,  374,  340,  130,   87
 6454,  7184,  764500.0000,  2628160.0000,  23.74276418,  119.59476701,  418,  346,  136,   69
 6455,  7184,  764510.0000,  2628160.0000,  23.74276254,  119.59486504,  399,  364,  130,   69
 6456,  7184,  764520.0000,  2628160.0000,  23.74276089,  119.59496306,  385,  366,  115,   75
 6457,  7184,  764530.0000,  2628160.0000,  23.74275924,  119.59506108,  384,  356,  125,   66
 6458,  7184,  764540.0000,  2628160.0000,  23.74275760,  119.59515910,  380,  373,  130,   85
 6459,  7184,  764550.0000,  2628160.0000,  23.74275595,  119.59525713,  413,  380,  127,   68
 6460,  7184,  764560.0000,  2628160.0000,  23.74275430,  119.59535515,  447,  381,  140,   69
 6461,  7184,  764570.0000,  2628160.0000,  23.74275266,  119.59545317,  420,  358,  145,   80
 6462,  7184,  764580.0000,  2628160.0000,  23.74275101,  119.59555119,  429,  406,  148,   76
 6463,  7184,  764590.0000,  2628160.0000,  23.74274936,  119.59564922,  439,  408,  128,   77
 6464,  7184,  764600.0000,  2628160.0000,  23.74274772,  119.59574724,  481,  393,  132,   76
 6465,  7184,  764610.0000,  2628160.0000,  23.74274607,  119.59584526,  435,  399,  144,   69
 6466,  7184,  764620.0000,  2628160.0000,  23.74274442,  119.59594328,  450,  449,  150,   71
 6467,  7184,  764630.0000,  2628160.0000,  23.74274277,  119.59604131,  484,  464,  162,   85
 6468,  7184,  764640.0000,  2628160.0000,  23.74274113,  119.59613933,  514,  494,  190,   81
 6603,  7113,  765990.0000,  2628870.0000,  23.74892463,  119.60950000,   926,  1170,  1350,  2326
 6604,  7113,  766000.0000,  2628870.0000,  23.74892297,  119.60959803,   832,  1080,  1248,  2352
 6605,  7113,  766010.0000,  2628870.0000,  23.74892132,  119.60969605,   767,  1016,  1246,  2484
 6606,  7113,  766020.0000,  2628870.0000,  23.74891966,  119.60979408,   824,  1013,  1286,  2618
 6607,  7113,  766030.0000,  2628870.0000,  23.74891800,  119.60989211,   828,  1098,  1286,  2490
 6608,  7113,  766040.0000,  2628870.0000,  23.74891635,  119.60999013,   685,   923,  1136,  2024
 6609,  7113,  766050.0000,  2628870.0000,  23.74891469,  119.61008816,   709,   852,  1070,  2088
 6610,  7113,  766060.0000,  2628870.0000,  23.74891303,  119.61018618,   658,   828,  1023,  2442
 6611,  7113,  766070.0000,  2628870.0000,  23.74891138,  119.61028421,   576,   796,   947,  2302
 6612,  7113,  766080.0000,  2628870.0000,  23.74890972,  119.61038224,   518,   729,   891,  2166
 6613,  7113,  766090.0000,  2628870.0000,  23.74890806,  119.61048026,   516,   695,   856,  2070
 6614,  7113,  766100.0000,  2628870.0000,  23.74890641,  119.61057829,   530,   722,   865,  2042
 6615,  7113,  766110.0000,  2628870.0000,  23.74890475,  119.61067631,   548,   760,   919,  2114
 6616,  7113,  766120.0000,  2628870.0000,  23.74890309,  119.61077434,   530,   734,   897,  2032
 6617,  7113,  766130.0000,  2628870.0000,  23.74890144,  119.61087237,   534,   695,   874,  1998
 6618,  7113,  766140.0000,  2628870.0000,  23.74889978,  119.61097039,   514,   724,   901,  1982
 6619,  7113,  766150.0000,  2628870.0000,  23.74889812,  119.61106842,   679,   783,   933,  1946
 6620,  7113,  766160.0000,  2628870.0000,  23.74889646,  119.61116644,  1020,  1310,  1448,  2244
 6621,  7113,  766170.0000,  2628870.0000,  23.74889481,  119.61126447,   706,   927,  1226,  2054
 6622,  7113,  766180.0000,  2628870.0000,  23.74889315,  119.61136250,   625,   786,   996,  1770
 6623,  7113,  766190.0000,  2628870.0000,  23.74889149,  119.61146052,   648,   816,  1080,  1812
 6624,  7113,  766200.0000,  2628870.0000,  23.74888984,  119.61155855,   667,   818,  1062,  1776
 6625,  7113,  766210.0000,  2628870.0000,  23.74888818,  119.61165657,   645,   814,   987,  1834
 6626,  7113,  766220.0000,  2628870.0000,  23.74888652,  119.61175460,   650,   833,   987,  1998
 6627,  7113,  766230.0000,  2628870.0000,  23.74888486,  119.61185263,   646,   883,  1048,  2066
 6628,  7113,  766240.0000,  2628870.0000,  23.74888320,  119.61195065,   704,   878,  1108,  2188
 6629,  7113,  766250.0000,  2628870.0000,  23.74888155,  119.61204868,   628,   783,   940,  2038
 6630,  7113,  766260.0000,  2628870.0000,  23.74887989,  119.61214670,   514,   681,   819,  1892
 6631,  7113,  766270.0000,  2628870.0000,  23.74887823,  119.61224473,   492,   687,   855,  1916
 6632,  7113,  766280.0000,  2628870.0000,  23.74887657,  119.61234275,   536,   730,   883,  1984
 6633,  7113,  766290.0000,  2628870.0000,  23.74887492,  119.61244078,   610,   797,   973,  2128
 6634,  7113,  766300.0000,  2628870.0000,  23.74887326,  119.61253881,   643,   829,   998,  2182
 6635,  7113,  766310.0000,  2628870.0000,  23.74887160,  119.61263683,   688,   887,  1020,  2174
 6636,  7113,  766320.0000,  2628870.0000,  23.74886994,  119.61273486,   599,   785,   943,  2002
 6637,  7113,  766330.0000,  2628870.0000,  23.74886828,  119.61283288,   484,   639,   824,  1818
 6638,  7113,  766340.0000,  2628870.0000,  23.74886662,  119.61293091,   866,  1028,  1116,  2040
 6639,  7113,  766350.0000,  2628870.0000,  23.74886497,  119.61302893,   710,  1002,  1172,  2050
 6640,  7113,  766360.0000,  2628870.0000,  23.74886331,  119.61312696,   585,   659,   861,  1698
 6641,  7113,  766370.0000,  2628870.0000,  23.74886165,  119.61322499,   573,   719,   894,  1682
 6642,  7113,  766380.0000,  2628870.0000,  23.74885999,  119.61332301,   556,   708,   878,  1718
 6643,  7113,  766390.0000,  2628870.0000,  23.74885833,  119.61342104,   564,   719,   869,  1808
 6644,  7113,  766400.0000,  2628870.0000,  23.74885667,  119.61351906,   573,   736,   875,  1824
 6645,  7113,  766410.0000,  2628870.0000,  23.74885501,  119.61361709,   566,   727,   910,  1852
 6646,  7113,  766420.0000,  2628870.0000,  23.74885336,  119.61371511,   557,   716,   876,  1870
 6647,  7113,  766430.0000,  2628870.0000,  23.74885170,  119.61381314,   552,   706,   865,  1870
 6648,  7113,  766440.0000,  2628870.0000,  23.74885004,  119.61391117,   534,   689,   839,  1850
 6649,  7113,  766450.0000,  2628870.0000,  23.74884838,  119.61400919,   548,   672,   881,  1824
 6650,  7113,  766460.0000,  2628870.0000,  23.74884672,  119.61410722,   594,   730,   933,  1732
 6651,  7113,  766470.0000,  2628870.0000,  23.74884506,  119.61420524,   611,   766,   964,  1716
 6652,  7113,  766480.0000,  2628870.0000,  23.74884340,  119.61430327,   596,   742,   919,  1846
 6653,  7113,  766490.0000,  2628870.0000,  23.74884174,  119.61440129,   580,   717,   853,  1920
 6654,  7113,  766500.0000,  2628870.0000,  23.74884008,  119.61449932,   590,   757,   912,  1934
 6655,  7113,  766510.0000,  2628870.0000,  23.74883842,  119.61459734,   629,   772,   952,  1854
 6656,  7113,  766520.0000,  2628870.0000,  23.74883676,  119.61469537,   643,   865,  1058,  1816
 6657,  7113,  766530.0000,  2628870.0000,  23.74883510,  119.61479340,   915,  1066,  1416,  2198
 6658,  7113,  766540.0000,  2628870.0000,  23.74883344,  119.61489142,   872,  1060,  1154,  2032
 6659,  7113,  766550.0000,  2628870.0000,  23.74883178,  119.61498945,   622,   839,  1034,  2018
 6660,  7113,  766560.0000,  2628870.0000,  23.74883012,  119.61508747,   714,   910,  1086,  2060
 6661,  7113,  766570.0000,  2628870.0000,  23.74882847,  119.61518550,   643,   812,  1009,  1962
 6662,  7113,  766580.0000,  2628870.0000,  23.74882681,  119.61528352,   644,   815,  1002,  1860
 6663,  7113,  766590.0000,  2628870.0000,  23.74882515,  119.61538155,   631,   796,   944,  1804
 6664,  7113,  766600.0000,  2628870.0000,  23.74882349,  119.61547957,   609,   796,   932,  1844
 6665,  7113,  766610.0000,  2628870.0000,  23.74882183,  119.61557760,   610,   802,   930,  1974
 6666,  7113,  766620.0000,  2628870.0000,  23.74882017,  119.61567563,   602,   783,   886,  2036
 6667,  7113,  766630.0000,  2628870.0000,  23.74881851,  119.61577365,   581,   772,   866,  2048
 6668,  7113,  766640.0000,  2628870.0000,  23.74881684,  119.61587168,   593,   774,   894,  1978
 6669,  7113,  766650.0000,  2628870.0000,  23.74881518,  119.61596970,   620,   794,   948,  1882
 6670,  7113,  766660.0000,  2628870.0000,  23.74881352,  119.61606773,   625,   799,   910,  1948
 6671,  7113,  766670.0000,  2628870.0000,  23.74881186,  119.61616575,   582,   774,   896,  1942
 6672,  7113,  766680.0000,  2628870.0000,  23.74881020,  119.61626378,   574,   768,   902,  1962
 6673,  7113,  766690.0000,  2628870.0000,  23.74880854,  119.61636180,   632,   847,   947,  2088
 6674,  7113,  766700.0000,  2628870.0000,  23.74880688,  119.61645983,   647,   800,   924,  1986
 6675,  7113,  766710.0000,  2628870.0000,  23.74880522,  119.61655785,   621,   756,   941,  1802
 6676,  7113,  766720.0000,  2628870.0000,  23.74880356,  119.61665588,   618,   803,   933,  1886
 6677,  7113,  766730.0000,  2628870.0000,  23.74880190,  119.61675390,   625,   825,   943,  2072
 6603,  7114,  765990.0000,  2628860.0000,  23.74883440,  119.60949820,   757,   946,  1156,  1936
 6604,  7114,  766000.0000,  2628860.0000,  23.74883274,  119.60959623,   700,   893,  1096,  1966
 6605,  7114,  766010.0000,  2628860.0000,  23.74883108,  119.60969426,   832,  1009,  1198,  2264
 6606,  7114,  766020.0000,  2628860.0000,  23.74882943,  119.60979228,   855,  1124,  1326,  2610
 6607,  7114,  766030.0000,  2628860.0000,  23.74882777,  119.60989031,   697,   972,  1134,  2374
 6608,  7114,  766040.0000,  2628860.0000,  23.74882612,  119.60998833,   635,   795,   968,  1972
 6609,  7114,  766050.0000,  2628860.0000,  23.74882446,  119.61008636,   683,   882,  1066,  2210
 6610,  7114,  766060.0000,  2628860.0000,  23.74882280,  119.61018439,   643,   844,  1028,  2524
 6611,  7114,  766070.0000,  2628860.0000,  23.74882115,  119.61028241,   582,   829,   969,  2472
 6612,  7114,  766080.0000,  2628860.0000,  23.74881949,  119.61038044,   553,   777,   941,  2330
 6613,  7114,  766090.0000,  2628860.0000,  23.74881783,  119.61047846,   539,   725,   905,  2190
 6614,  7114,  766100.0000,  2628860.0000,  23.74881618,  119.61057649,   532,   741,   909,  2120
 6615,  7114,  766110.0000,  2628860.0000,  23.74881452,  119.61067451,   533,   742,   891,  2106
 6616,  7114,  766120.0000,  2628860.0000,  23.74881286,  119.61077254,   516,   698,   872,  2002
 6617,  7114,  766130.0000,  2628860.0000,  23.74881120,  119.61087057,   513,   708,   880,  1924
 6618,  7114,  766140.0000,  2628860.0000,  23.74880955,  119.61096859,   558,   724,   906,  1976
 6619,  7114,  766150.0000,  2628860.0000,  23.74880789,  119.61106662,   623,   842,   971,  1956
 6620,  7114,  766160.0000,  2628860.0000,  23.74880623,  119.61116464,   893,  1260,  1498,  2330
 6621,  7114,  766170.0000,  2628860.0000,  23.74880458,  119.61126267,   864,   925,  1190,  2036
 6622,  7114,  766180.0000,  2628860.0000,  23.74880292,  119.61136070,   625,   815,  1028,  1810
 6623,  7114,  766190.0000,  2628860.0000,  23.74880126,  119.61145872,   647,   781,  1010,  1820
 6624,  7114,  766200.0000,  2628860.0000,  23.74879960,  119.61155675,   621,   793,  1016,  1770
 6625,  7114,  766210.0000,  2628860.0000,  23.74879795,  119.61165477,   623,   810,  1020,  1894
 6626,  7114,  766220.0000,  2628860.0000,  23.74879629,  119.61175280,   663,   830,   989,  2056
 6627,  7114,  766230.0000,  2628860.0000,  23.74879463,  119.61185082,   634,   824,   962,  2032
 6628,  7114,  766240.0000,  2628860.0000,  23.74879297,  119.61194885,   602,   777,   907,  1972
 6629,  7114,  766250.0000,  2628860.0000,  23.74879132,  119.61204688,   568,   730,   858,  1976
 6630,  7114,  766260.0000,  2628860.0000,  23.74878966,  119.61214490,   521,   685,   837,  1958
 6631,  7114,  766270.0000,  2628860.0000,  23.74878800,  119.61224293,   564,   708,   854,  1980
 6632,  7114,  766280.0000,  2628860.0000,  23.74878634,  119.61234095,   622,   783,   963,  2120
 6633,  7114,  766290.0000,  2628860.0000,  23.74878468,  119.61243898,   670,   860,  1050,  2204
 6634,  7114,  766300.0000,  2628860.0000,  23.74878303,  119.61253700,   722,   886,  1044,  2204
 6635,  7114,  766310.0000,  2628860.0000,  23.74878137,  119.61263503,   738,   929,  1102,  2170
 6636,  7114,  766320.0000,  2628860.0000,  23.74877971,  119.61273306,   636,   759,   949,  2032
 6637,  7114,  766330.0000,  2628860.0000,  23.74877805,  119.61283108,   549,   648,   753,  1788
 6638,  7114,  766340.0000,  2628860.0000,  23.74877639,  119.61292911,   767,  1086,  1180,  2036
 6639,  7114,  766350.0000,  2628860.0000,  23.74877473,  119.61302713,   813,   935,  1164,  2054
 6640,  7114,  766360.0000,  2628860.0000,  23.74877308,  119.61312516,   543,   674,   825,  1676
 6641,  7114,  766370.0000,  2628860.0000,  23.74877142,  119.61322318,   533,   682,   840,  1724
 6642,  7114,  766380.0000,  2628860.0000,  23.74876976,  119.61332121,   509,   652,   803,  1696
 6643,  7114,  766390.0000,  2628860.0000,  23.74876810,  119.61341924,   507,   645,   821,  1722
 6644,  7114,  766400.0000,  2628860.0000,  23.74876644,  119.61351726,   577,   695,   874,  1784
 6645,  7114,  766410.0000,  2628860.0000,  23.74876478,  119.61361529,   614,   758,   940,  1788
 6646,  7114,  766420.0000,  2628860.0000,  23.74876312,  119.61371331,   616,   744,   921,  1832
 6647,  7114,  766430.0000,  2628860.0000,  23.74876146,  119.61381134,   636,   758,   957,  1860
 6648,  7114,  766440.0000,  2628860.0000,  23.74875981,  119.61390936,   630,   742,   939,  1844
 6649,  7114,  766450.0000,  2628860.0000,  23.74875815,  119.61400739,   611,   735,   948,  1794
 6650,  7114,  766460.0000,  2628860.0000,  23.74875649,  119.61410541,   619,   789,   996,  1770
 6651,  7114,  766470.0000,  2628860.0000,  23.74875483,  119.61420344,   648,   814,  1020,  1808
 6652,  7114,  766480.0000,  2628860.0000,  23.74875317,  119.61430147,   643,   784,   957,  1932
 6653,  7114,  766490.0000,  2628860.0000,  23.74875151,  119.61439949,   615,   777,   910,  1978
 6654,  7114,  766500.0000,  2628860.0000,  23.74874985,  119.61449752,   641,   822,   962,  1970
 6655,  7114,  766510.0000,  2628860.0000,  23.74874819,  119.61459554,   655,   792,   982,  1932
 6656,  7114,  766520.0000,  2628860.0000,  23.74874653,  119.61469357,   764,  1036,  1184,  1996
 6657,  7114,  766530.0000,  2628860.0000,  23.74874487,  119.61479159,   927,  1186,  1400,  2316
 6658,  7114,  766540.0000,  2628860.0000,  23.74874321,  119.61488962,   754,   894,  1016,  2052
 6659,  7114,  766550.0000,  2628860.0000,  23.74874155,  119.61498764,   783,   988,  1198,  2210
 6660,  7114,  766560.0000,  2628860.0000,  23.74873989,  119.61508567,   978,  1332,  1532,  2358
 6661,  7114,  766570.0000,  2628860.0000,  23.74873823,  119.61518369,   901,  1100,  1348,  2240
 6662,  7114,  766580.0000,  2628860.0000,  23.74873657,  119.61528172,   983,  1186,  1432,  2236
 6663,  7114,  766590.0000,  2628860.0000,  23.74873491,  119.61537975,   958,  1102,  1326,  2198
 6664,  7114,  766600.0000,  2628860.0000,  23.74873325,  119.61547777,   741,   888,  1090,  2046
 6665,  7114,  766610.0000,  2628860.0000,  23.74873159,  119.61557580,   610,   779,   959,  1976
 6666,  7114,  766620.0000,  2628860.0000,  23.74872993,  119.61567382,   630,   780,   915,  2002
 6667,  7114,  766630.0000,  2628860.0000,  23.74872827,  119.61577185,   594,   778,   896,  2014
 6668,  7114,  766640.0000,  2628860.0000,  23.74872661,  119.61586987,   618,   772,   896,  1942
 6669,  7114,  766650.0000,  2628860.0000,  23.74872495,  119.61596790,   618,   785,   938,  1830
 6670,  7114,  766660.0000,  2628860.0000,  23.74872329,  119.61606592,   645,   813,   971,  1860
 6671,  7114,  766670.0000,  2628860.0000,  23.74872163,  119.61616395,   617,   803,   947,  2028
 6672,  7114,  766680.0000,  2628860.0000,  23.74871997,  119.61626197,   599,   783,   909,  2018
 6673,  7114,  766690.0000,  2628860.0000,  23.74871831,  119.61636000,   623,   825,   936,  2110
 6674,  7114,  766700.0000,  2628860.0000,  23.74871665,  119.61645802,   631,   805,   915,  2084
 6675,  7114,  766710.0000,  2628860.0000,  23.74871499,  119.61655605,   610,   786,   925,  1930
 6676,  7114,  766720.0000,  2628860.0000,  23.74871333,  119.61665408,   667,   800,   958,  2048
 6677,  7114,  766730.0000,  2628860.0000,  23.74871167,  119.61675210,   704,   889,  1007,  2176
 6603,  7115,  765990.0000,  2628850.0000,  23.74874417,  119.60949640,   596,   794,   979,  1832
 6604,  7115,  766000.0000,  2628850.0000,  23.74874251,  119.60959443,   553,   727,   951,  1760
 6605,  7115,  766010.0000,  2628850.0000,  23.74874085,  119.60969246,   727,   965,  1130,  2078
 6606,  7115,  766020.0000,  2628850.0000,  23.74873920,  119.60979048,   727,  1064,  1272,  2536
 6607,  7115,  766030.0000,  2628850.0000,  23.74873754,  119.60988851,   636,   816,  1040,  2216
 6608,  7115,  766040.0000,  2628850.0000,  23.74873588,  119.60998653,   703,   891,  1120,  2002
 6609,  7115,  766050.0000,  2628850.0000,  23.74873423,  119.61008456,   716,   932,  1138,  2302
 6610,  7115,  766060.0000,  2628850.0000,  23.74873257,  119.61018259,   664,   843,   984,  2518
 6611,  7115,  766070.0000,  2628850.0000,  23.74873091,  119.61028061,   686,   878,  1017,  2512
 6612,  7115,  766080.0000,  2628850.0000,  23.74872926,  119.61037864,   700,   884,  1068,  2508
 6613,  7115,  766090.0000,  2628850.0000,  23.74872760,  119.61047666,   662,   841,  1046,  2406
 6614,  7115,  766100.0000,  2628850.0000,  23.74872594,  119.61057469,   632,   803,   994,  2302
 6615,  7115,  766110.0000,  2628850.0000,  23.74872429,  119.61067271,   579,   764,   929,  2222
 6616,  7115,  766120.0000,  2628850.0000,  23.74872263,  119.61077074,   582,   722,   890,  2128
 6617,  7115,  766130.0000,  2628850.0000,  23.74872097,  119.61086877,   565,   709,   897,  2018
 6618,  7115,  766140.0000,  2628850.0000,  23.74871932,  119.61096679,   590,   759,   946,  2008
 6619,  7115,  766150.0000,  2628850.0000,  23.74871766,  119.61106482,   606,   821,  1046,  2050
 6620,  7115,  766160.0000,  2628850.0000,  23.74871600,  119.61116284,  1011,  1126,  1360,  2316
 6621,  7115,  766170.0000,  2628850.0000,  23.74871434,  119.61126087,   949,  1170,  1350,  2188
 6622,  7115,  766180.0000,  2628850.0000,  23.74871269,  119.61135889,   622,   828,  1094,  2008
 6623,  7115,  766190.0000,  2628850.0000,  23.74871103,  119.61145692,   662,   835,  1046,  2048
 6624,  7115,  766200.0000,  2628850.0000,  23.74870937,  119.61155495,   604,   838,  1001,  1908
 6625,  7115,  766210.0000,  2628850.0000,  23.74870771,  119.61165297,   612,   793,   963,  1930
 6626,  7115,  766220.0000,  2628850.0000,  23.74870606,  119.61175100,   608,   757,   897,  1978
 6627,  7115,  766230.0000,  2628850.0000,  23.74870440,  119.61184902,   565,   749,   856,  1978
 6628,  7115,  766240.0000,  2628850.0000,  23.74870274,  119.61194705,   524,   710,   857,  1968
 6629,  7115,  766250.0000,  2628850.0000,  23.74870108,  119.61204507,   537,   684,   829,  1918
 6630,  7115,  766260.0000,  2628850.0000,  23.74869943,  119.61214310,   519,   683,   836,  1942
 6631,  7115,  766270.0000,  2628850.0000,  23.74869777,  119.61224113,   588,   791,   938,  2062
 6632,  7115,  766280.0000,  2628850.0000,  23.74869611,  119.61233915,   685,   899,  1054,  2194
 6633,  7115,  766290.0000,  2628850.0000,  23.74869445,  119.61243718,   732,   924,  1108,  2238
 6634,  7115,  766300.0000,  2628850.0000,  23.74869279,  119.61253520,   745,   948,  1106,  2242
 6635,  7115,  766310.0000,  2628850.0000,  23.74869114,  119.61263323,   738,   938,  1144,  2222
 6636,  7115,  766320.0000,  2628850.0000,  23.74868948,  119.61273125,   636,   783,   952,  2018
 6637,  7115,  766330.0000,  2628850.0000,  23.74868782,  119.61282928,   518,   703,   862,  1816
 6638,  7115,  766340.0000,  2628850.0000,  23.74868616,  119.61292731,   767,   971,  1216,  2100
 6639,  7115,  766350.0000,  2628850.0000,  23.74868450,  119.61302533,   972,  1001,  1168,  2072
 6640,  7115,  766360.0000,  2628850.0000,  23.74868284,  119.61312336,   537,   738,   905,  1766
 6641,  7115,  766370.0000,  2628850.0000,  23.74868119,  119.61322138,   561,   676,   846,  1710
 6642,  7115,  766380.0000,  2628850.0000,  23.74867953,  119.61331941,   567,   668,   812,  1690
 6643,  7115,  766390.0000,  2628850.0000,  23.74867787,  119.61341743,   539,   669,   808,  1698
 6644,  7115,  766400.0000,  2628850.0000,  23.74867621,  119.61351546,   571,   706,   865,  1702
 6645,  7115,  766410.0000,  2628850.0000,  23.74867455,  119.61361348,   634,   776,   954,  1728
 6646,  7115,  766420.0000,  2628850.0000,  23.74867289,  119.61371151,   621,   788,   961,  1740
 6647,  7115,  766430.0000,  2628850.0000,  23.74867123,  119.61380954,   604,   758,   942,  1722
 6648,  7115,  766440.0000,  2628850.0000,  23.74866957,  119.61390756,   619,   773,   985,  1780
 6649,  7115,  766450.0000,  2628850.0000,  23.74866792,  119.61400559,   652,   803,  1054,  1830
 6650,  7115,  766460.0000,  2628850.0000,  23.74866626,  119.61410361,   672,   854,  1068,  1840
