,0,1
486,766850.0,2629160.0
487,766870.0,2629160.0
488,766870.0,2629150.0
489,766880.0,2629150.0
490,766880.0,2629120.0
491,766870.0,2629120.0
492,766870.0,2629090.0
493,766880.0,2629090.0
494,766880.0,2629070.0
495,766900.0,2629070.0
496,766900.0,2629060.0
497,766910.0,2629060.0
498,766910.0,2629030.0
499,766920.0,2629030.0
500,766920.0,2629020.0
501,766960.0,2629020.0
502,766960.0,2629010.0
503,766970.0,2629010.0
504,766970.0,2629000.0
505,767020.0,2629000.0
506,767020.0,2628980.0
507,767050.0,2628980.0
508,767050.0,2628970.0
509,767070.0,2628970.0
510,767070.0,2628960.0
511,767090.0,2628960.0
512,767090.0,2628970.0
513,767110.0,2628970.0
514,767110.0,2628930.0
515,767120.0,2628930.0
516,767120.0,2628920.0
517,767130.0,2628920.0
518,767130.0,2628930.0
519,767140.0,2628930.0
520,767140.0,2628900.0
521,767150.0,2628900.0
522,767150.0,2628890.0
523,767160.0,2628890.0
524,767160.0,2628870.0
525,767170.0,2628870.0
526,767170.0,2628840.0
527,767180.0,2628840.0
528,767180.0,2628820.0
529,767200.0,2628820.0
530,767200.0,2628810.0
531,767220.0,2628810.0
532,767220.0,2628800.0
533,767230.0,2628800.0
534,767230.0,2628790.0
535,767210.0,2628790.0
536,767210.0,2628780.0
537,767220.0,2628780.0
538,767220.0,2628690.0
539,767230.0,2628690.0
540,767230.0,2628670.0
541,767270.0,2628670.0
542,767270.0,2628680.0
543,767280.0,2628680.0
544,767280.0,2628690.0
545,767320.0,2628690.0
546,767320.0,2628660.0
547,767300.0,2628660.0
548,767300.0,2628650.0
549,767290.0,2628650.0
550,767290.0,2628640.0
551,767280.0,2628640.0
552,767280.0,2628620.0
553,767270.0,2628620.0
554,767270.0,2628610.0
555,767280.0,2628610.0
556,767280.0,2628570.0
557,767290.0,2628570.0
558,767290.0,2628560.0
559,767300.0,2628560.0
560,767300.0,2628550.0
561,767310.0,2628550.0
562,767310.0,2628540.0
563,767370.0,2628540.0
564,767370.0,2628530.0
565,767380.0,2628530.0
566,767380.0,2628490.0
567,767330.0,2628490.0
568,767330.0,2628480.0
569,767320.0,2628480.0
570,767320.0,2628470.0
571,767310.0,2628470.0
572,767310.0,2628450.0
573,767300.0,2628450.0
574,767300.0,2628430.0
575,767310.0,2628430.0
576,767310.0,2628390.0
577,767350.0,2628390.0
578,767350.0,2628380.0
579,767380.0,2628380.0
580,767380.0,2628370.0
581,767390.0,2628370.0
582,767390.0,2628350.0
583,767380.0,2628350.0
584,767380.0,2628340.0
585,767370.0,2628340.0
586,767370.0,2628350.0
587,767340.0,2628350.0
588,767340.0,2628290.0
589,767350.0,2628290.0
590,767350.0,2628270.0
591,767310.0,2628270.0
592,767310.0,2628280.0
593,767280.0,2628280.0
594,767280.0,2628260.0
595,767210.0,2628260.0
596,767210.0,2628250.0
597,767200.0,2628250.0
598,767200.0,2628260.0
599,767180.0,2628260.0
600,767180.0,2628240.0
601,767190.0,2628240.0
602,767190.0,2628220.0
603,767170.0,2628220.0
604,767170.0,2628210.0
605,767160.0,2628210.0
606,767160.0,2628230.0
607,767120.0,2628230.0
608,767120.0,2628240.0
609,767100.0,2628240.0
610,767100.0,2628230.0
611,767090.0,2628230.0
612,767090.0,2628220.0
613,767080.0,2628220.0
614,767080.0,2628210.0
615,767070.0,2628210.0
616,767070.0,2628160.0
617,767090.0,2628160.0
618,767090.0,2628150.0
619,767080.0,2628150.0
620,767080.0,2628140.0
621,767070.0,2628140.0
622,767070.0,2628130.0
623,767050.0,2628130.0
624,767050.0,2628120.0
625,767040.0,2628120.0
626,767040.0,2628110.0
627,767030.0,2628110.0
628,767030.0,2628100.0
629,767040.0,2628100.0
630,767040.0,2628090.0
631,767030.0,2628090.0
632,767030.0,2628050.0
633,767020.0,2628050.0
634,767020.0,2628060.0
635,766980.0,2628060.0
636,766980.0,2628050.0
637,766940.0,2628050.0
638,766940.0,2628060.0
639,766820.0,2628060.0
640,766820.0,2628070.0
641,766790.0,2628070.0
642,766790.0,2628080.0
643,766770.0,2628080.0
644,766770.0,2628090.0
645,766740.0,2628090.0
646,766740.0,2628100.0
647,766720.0,2628100.0
648,766720.0,2628090.0
649,766710.0,2628090.0
650,766710.0,2628080.0
651,766700.0,2628080.0
652,766700.0,2628070.0
653,766690.0,2628070.0
654,766690.0,2628050.0
655,766680.0,2628050.0
656,766680.0,2628040.0
657,766670.0,2628040.0
658,766670.0,2628030.0
659,766660.0,2628030.0
660,766660.0,2628010.0
661,766650.0,2628010.0
662,766650.0,2628000.0
663,766640.0,2628000.0
664,766640.0,2627990.0
665,766630.0,2627990.0
666,766630.0,2627980.0
667,766620.0,2627980.0
668,766620.0,2627970.0
669,766630.0,2627970.0
670,766630.0,2627910.0
671,766640.0,2627910.0
672,766640.0,2627890.0
673,766630.0,2627890.0
674,766630.0,2627900.0
675,766590.0,2627900.0
676,766590.0,2627930.0
677,766580.0,2627930.0
678,766580.0,2627960.0
679,766540.0,2627960.0
680,766540.0,2627970.0
681,766510.0,2627970.0
682,766510.0,2627960.0
683,766500.0,2627960.0
684,766500.0,2627950.0
685,766480.0,2627950.0
686,766480.0,2627940.0
687,766470.0,2627940.0
688,766470.0,2627920.0
689,766430.0,2627920.0
690,766430.0,2627930.0
691,766410.0,2627930.0
692,766410.0,2627920.0
693,766400.0,2627920.0
694,766400.0,2627930.0
695,766380.0,2627930.0
696,766380.0,2627950.0
697,766350.0,2627950.0
698,766350.0,2627960.0
699,766360.0,2627960.0
700,766360.0,2627980.0
701,766370.0,2627980.0
702,766370.0,2628010.0
703,766360.0,2628010.0
704,766360.0,2628030.0
705,766340.0,2628030.0
706,766340.0,2628040.0
707,766330.0,2628040.0
708,766330.0,2628030.0
709,766320.0,2628030.0
710,766320.0,2628020.0
711,766310.0,2628020.0
712,766310.0,2628040.0
713,766320.0,2628040.0
714,766320.0,2628050.0
715,766300.0,2628050.0
716,766300.0,2628070.0
717,766300.0,2628070.0
718,766270.0,2628070.0
719,766270.0,2628060.0
720,766260.0,2628060.0
721,766260.0,2628050.0
722,766250.0,2628050.0
723,766250.0,2628060.0
724,766240.0,2628060.0
725,766240.0,2628050.0
726,766230.0,2628050.0
727,766230.0,2628060.0
728,766220.0,2628060.0
729,766220.0,2628050.0
730,766210.0,2628050.0
731,766210.0,2628040.0
732,766190.0,2628040.0
733,766190.0,2628020.0
734,766200.0,2628020.0
735,766200.0,2628000.0
736,766210.0,2628000.0
737,766210.0,2627990.0
738,766170.0,2627990.0
739,766170.0,2628000.0
740,766130.0,2628000.0
741,766130.0,2627990.0
742,766140.0,2627990.0
743,766140.0,2627980.0
744,766150.0,2627980.0
745,766150.0,2627970.0
746,766160.0,2627970.0
747,766160.0,2627960.0
748,766150.0,2627960.0
749,766150.0,2627930.0
750,766180.0,2627930.0
751,766180.0,2627920.0
752,766140.0,2627920.0
753,766140.0,2627910.0
754,766130.0,2627910.0
755,766130.0,2627860.0
756,766120.0,2627860.0
757,766120.0,2627840.0
758,766110.0,2627840.0
759,766110.0,2627820.0
760,766150.0,2627820.0
761,766150.0,2627810.0
762,766170.0,2627810.0
763,766170.0,2627800.0
764,766180.0,2627800.0
765,766180.0,2627810.0
766,766190.0,2627810.0
767,766190.0,2627800.0
768,766220.0,2627800.0
769,766220.0,2627790.0
770,766230.0,2627790.0
771,766230.0,2627800.0
772,766240.0,2627800.0
773,766240.0,2627790.0
774,766250.0,2627790.0
775,766250.0,2627780.0
776,766280.0,2627780.0
777,766280.0,2627770.0
778,766310.0,2627770.0
779,766310.0,2627780.0
780,766320.0,2627780.0
781,766320.0,2627760.0
782,766340.0,2627760.0
783,766340.0,2627770.0
784,766350.0,2627770.0
785,766350.0,2627750.0
786,766380.0,2627750.0
787,766380.0,2627740.0
788,766400.0,2627740.0
789,766400.0,2627750.0
790,766420.0,2627750.0
791,766420.0,2627740.0
792,766460.0,2627740.0
793,766460.0,2627730.0
794,766500.0,2627730.0
795,766500.0,2627720.0
796,766510.0,2627720.0
797,766510.0,2627710.0
798,766520.0,2627710.0
799,766520.0,2627700.0
800,766540.0,2627700.0
801,766540.0,2627690.0
802,766550.0,2627690.0
803,766550.0,2627670.0
804,766560.0,2627670.0
805,766560.0,2627660.0
806,766550.0,2627660.0
807,766550.0,2627630.0
808,766580.0,2627630.0
809,766580.0,2627600.0
810,766560.0,2627600.0
811,766560.0,2627610.0
812,766520.0,2627610.0
813,766520.0,2627620.0
814,766500.0,2627620.0
815,766500.0,2627630.0
816,766460.0,2627630.0
817,766460.0,2627640.0
818,766430.0,2627640.0
819,766430.0,2627650.0
820,766410.0,2627650.0
821,766410.0,2627660.0
822,766370.0,2627660.0
823,766370.0,2627670.0
824,766340.0,2627670.0
825,766340.0,2627680.0
826,766260.0,2627680.0
827,766260.0,2627700.0
828,766220.0,2627700.0
829,766220.0,2627710.0
830,766180.0,2627710.0
831,766180.0,2627720.0
832,766130.0,2627720.0
833,766130.0,2627730.0
834,766080.0,2627730.0
835,766080.0,2627720.0
836,766090.0,2627720.0
837,766090.0,2627710.0
838,766120.0,2627710.0
839,766120.0,2627700.0
840,766140.0,2627700.0
841,766140.0,2627680.0
842,766160.0,2627680.0
843,766160.0,2627670.0
844,766240.0,2627670.0
845,766240.0,2627660.0
846,766210.0,2627660.0
847,766210.0,2627650.0
848,766200.0,2627650.0
849,766200.0,2627660.0
850,766150.0,2627660.0
851,766150.0,2627630.0
852,766140.0,2627630.0
853,766140.0,2627640.0
854,766130.0,2627640.0
855,766130.0,2627650.0
856,766120.0,2627650.0
857,766120.0,2627660.0
858,766110.0,2627660.0
859,766110.0,2627670.0
860,766090.0,2627670.0
861,766090.0,2627680.0
862,766080.0,2627680.0
863,766080.0,2627700.0
864,766070.0,2627700.0
865,766070.0,2627710.0
866,766060.0,2627710.0
867,766060.0,2627720.0
868,766030.0,2627720.0
869,766030.0,2627730.0
870,766020.0,2627730.0
871,766020.0,2627740.0
872,765990.0,2627740.0
873,765990.0,2627730.0
874,765950.0,2627730.0
875,765950.0,2627720.0
876,765930.0,2627720.0
877,765930.0,2627710.0
878,765910.0,2627710.0
879,765910.0,2627700.0
880,765890.0,2627700.0
881,765890.0,2627690.0
882,765880.0,2627690.0
883,765880.0,2627690.0
884,765880.0,2627680.0
885,765870.0,2627680.0
886,765870.0,2627670.0
887,765860.0,2627670.0
888,765860.0,2627660.0
889,765850.0,2627660.0
890,765850.0,2627650.0
891,765840.0,2627650.0
892,765840.0,2627640.0
893,765820.0,2627640.0
894,765820.0,2627630.0
895,765810.0,2627630.0
896,765810.0,2627620.0
897,765800.0,2627620.0
898,765800.0,2627610.0
899,765790.0,2627610.0
900,765790.0,2627600.0
901,765780.0,2627600.0
902,765780.0,2627590.0
903,765770.0,2627590.0
904,765770.0,2627580.0
905,765760.0,2627580.0
906,765760.0,2627570.0
907,765750.0,2627570.0
908,765750.0,2627570.0
909,765750.0,2627560.0
910,765740.0,2627560.0
911,765740.0,2627550.0
912,765730.0,2627550.0
913,765730.0,2627540.0
914,765720.0,2627540.0
915,765720.0,2627520.0
916,765710.0,2627520.0
917,765710.0,2627500.0
918,765700.0,2627500.0
919,765700.0,2627490.0
920,765690.0,2627490.0
921,765690.0,2627460.0
922,765680.0,2627460.0
923,765680.0,2627440.0
924,765670.0,2627440.0
925,765670.0,2627430.0
926,765660.0,2627430.0
927,765660.0,2627410.0
928,765650.0,2627410.0
929,765650.0,2627390.0
930,765640.0,2627390.0
931,765640.0,2627350.0
932,765630.0,2627350.0
933,765630.0,2627320.0
934,765620.0,2627320.0
935,765620.0,2627290.0
936,765610.0,2627290.0
937,765610.0,2627260.0
938,765600.0,2627260.0
939,765600.0,2627240.0
940,765590.0,2627240.0
941,765590.0,2627250.0
942,765580.0,2627250.0
943,765580.0,2627240.0
944,765570.0,2627240.0
945,765570.0,2627210.0
946,765580.0,2627210.0
947,765580.0,2627200.0
948,765570.0,2627200.0
949,765570.0,2627170.0
950,765560.0,2627170.0
951,765560.0,2627130.0
952,765550.0,2627130.0
953,765550.0,2627100.0
954,765540.0,2627100.0
955,765540.0,2627090.0
956,765530.0,2627090.0
957,765530.0,2627080.0
958,765520.0,2627080.0
959,765520.0,2627070.0
960,765510.0,2627070.0
961,765510.0,2627060.0
962,765500.0,2627060.0
963,765500.0,2627080.0
964,765490.0,2627080.0
965,765490.0,2627050.0
966,765480.0,2627050.0
967,765480.0,2627040.0
968,765470.0,2627040.0
969,765470.0,2627010.0
970,765460.0,2627010.0
971,765460.0,2626970.0
972,765450.0,2626970.0
973,765450.0,2626900.0
974,765440.0,2626900.0
975,765440.0,2626810.0
976,765430.0,2626810.0
977,765430.0,2626750.0
978,765420.0,2626750.0
979,765420.0,2626650.0
980,765430.0,2626650.0
981,765430.0,2626610.0
982,765440.0,2626610.0
983,765440.0,2626580.0
984,765450.0,2626580.0
985,765450.0,2626550.0
986,765440.0,2626550.0
987,765440.0,2626540.0
988,765400.0,2626540.0
989,765400.0,2626530.0
